0,0.060928429835754354
1,0.01429740539368705
2,0.05722643036783872
3,0.04460908669787211
4,0.036818773981337115
5,0.03430546444052269
6,0.05967997076472052
7,0.04196952132368965
8,1.0
9,0.17735634675352485
10,0.2411179653071481
11,0.3235611103536203
12,0.26100867906989145
13,0.23483387102718842
14,0.61042972365683
15,0.28783457108540805
16,0.26827299829319584
17,1.0
18,0.3074790670348573
19,0.20838701979034063
20,0.15825955798510408
21,0.161088916581029
22,0.5646890767888114
23,0.1996812968228287
24,0.2072408911814938
25,0.1293638521732171
26,0.4111106748293866
27,0.31047324521572106
28,0.14126850114621256
29,0.28486720437318735
30,0.36590469524638447
31,0.5578489668411677
32,1.0
33,0.5050598587829797
34,0.4731341704459694
35,0.48762562630939715
36,0.13825276262941547
37,1.0
38,1.0
39,0.12195651846858852
40,0.49401881092132005
41,0.4620755656220597
42,0.24918832555711468
43,0.31281643951923593
44,0.3771073194779082
45,0.24273223011260942
46,0.2783914921051603
47,0.37553358484868143
48,0.4758688660883899
49,0.44046948178850964
50,0.17600075684203295
51,0.3321168127908554
52,0.17610348211961138
53,0.03602312084612553
54,0.46104758883535885
55,0.052911843718360815
56,0.3070235424911019
57,0.18181782429045715
58,1.0
59,0.2592131221782286
60,0.5895900175860421
61,0.24135665426133318
62,0.3554732267264044
63,1.0
64,0.27558468518830775
65,1.0
66,0.34529506164072177
67,0.3929906917163404
68,0.18885803582037952
69,0.5460893048260705
70,0.263065746546468
71,0.15652635285611313
72,0.29521494470298265
73,0.46451323816021195
74,0.26032500393845326
75,0.19056633671861498
76,1.0
77,0.183735274386314
78,1.0
79,0.1339198004403837
80,0.1751084843105144
81,0.1976546410886922
82,0.1788767851697935
83,0.24839636689581268
84,0.22688042084181914
85,0.5168102024476154
86,0.4079545101997909
87,0.22129299645648026
88,0.22203838798832443
89,0.34352554090298787
90,0.09740587964809098
91,0.1569532174367797
92,0.09626850638620518
93,0.441878232796362
94,0.11720695578220096
95,0.08166461597137128
96,0.2307805024292804
97,0.35362322529049367
98,0.3151952717589259
99,0.3279128025023636
100,0.1427861778656349
101,0.18812330584104286
102,0.1930121027625046
103,0.05377035970595311
104,0.117916634148308
105,0.164746066030074
106,0.34529685235122515
107,0.12310484304153775
108,0.1377657749041871
109,0.05246357360394506
110,1.0
111,0.32255391623578805
112,0.5693329968479867
113,0.36654701006968265
114,1.0
115,0.6882456031520733
116,1.0
117,1.0
118,0.1867876441473581
119,0.44520062552415424
120,0.4353800234905332
121,0.21711984408747387
122,0.4802801649629057
123,0.19194741167100365
124,0.19326876186155037
125,0.19523948408440206
126,0.4495464016952143
127,0.1909054777424686
128,0.15182482870439107
129,0.132242765356166
130,0.13770158882491282
131,0.14302338935920897
132,0.155820218933454
133,0.14150965597916954
134,0.13246300292532834
135,0.23470089601528177
136,0.15425447799143566
137,0.14078864890047132
138,0.14733685447211559
139,0.15138122073155136
140,0.1526074309142075
141,0.15176923557780578
142,0.15143652990975068
143,0.19004208269738082
144,0.13025447921025066
145,0.1459662560473484
146,0.1902646817627622
147,0.18881875557607872
148,0.19239657894193785
149,0.18713120934607438
150,0.1645154966564885
151,0.15248449624944826
152,0.1499029954296519
153,0.8990928033904286
154,0.8635037132562241
155,0.11996578360723228
156,0.12013964706173554
157,0.1210872866967536
158,0.1966232364150795
159,0.9616746690556557
160,0.25165864138614913
161,0.2783625133398171
162,0.18259109355197692
163,1.0
164,1.0
165,0.16896933647084697
166,0.8087420751099201
167,0.48251662673223233
168,0.2560109835472438
169,0.4087591542041298
170,0.09081546502256521
171,1.0
172,0.2628292849479946
173,0.21031022258590937
174,0.15650875610812542
175,0.1539637739475796
176,0.2825370022924251
177,0.3601058057019874
178,0.21895498275910596
179,0.21720954925959954
180,0.48762562630939715
181,0.3573118813474031
182,0.17517426819755288
183,0.19440984163367148
184,0.1345317788090271
185,0.17804339921636184
186,0.1737735407301468
187,0.47369346555770014
188,0.2996976011301429
189,0.05334879046878665
190,0.2831550878855299
191,0.3895505473336349
192,1.0
193,0.6706824957329897
194,0.5533802167730142
195,0.5200524245457812
196,0.3213037072581299
197,0.17942934301428035
198,0.11336961866906783
199,0.48477401445963464
200,0.5266604604358166
201,0.21277298889270413
202,0.2939587108957359
203,0.20157495515047255
204,0.36875603413077185
205,0.3178541275789782
206,0.19765435350724353
207,0.5091913788243091
208,0.031555960090804525
209,0.4657098678235816
210,0.05359233873456763
211,0.3074790670348573
212,0.18082720327459728
213,1.0
214,0.24453202499291304
215,0.5904298894059653
216,0.24055820218397425
217,0.3402970298546696
218,1.0
219,0.26839528866873374
220,1.0
221,0.3222600840558858
222,0.38071421188085536
223,0.17671409337336294
224,0.5403934581003749
225,0.2548555720236483
226,0.24041866726391392
227,0.14026456255938666
228,1.0
229,1.0
230,0.3016606858537028
231,1.0
232,0.13825276262941547
233,1.0
234,0.220939116398181
235,0.2086645063274724
236,0.363580510844726
237,0.14879214731356769
238,0.4539321496667476
239,0.25397168036947765
240,0.24934539010068163
241,0.40715302786148094
242,1.0
243,0.11638410443259127
244,0.29042529461876226
245,0.4035849876952168
246,1.0
247,0.5017939253789196
248,0.35792900031346075
249,0.19572056146629704
