car_drops_off_person,0
car_picks_up_person,1
person_adjusts_thermostat,2
person_applies_deodorant,3
person_applies_eye_makeup,4
person_applies_facial_moisturizer,5
person_applies_foundation_makeup,6
person_applies_lip_makeup,7
person_applies_shaving_cream,8
person_applies_sunscreen,9
person_arranges_flowers_in_vase,10
person_attaches_leash_to_dog,11
person_blows_into_hands,12
person_blows_nose,13
person_bounces_ball_on_floor,14
person_bows,15
person_braids_hair_of_person,16
person_brushes_hair,17
person_brushes_hair_of_person,18
person_brushes_teeth,19
person_bumps_into_person,20
person_bumps_into_table,21
person_bumps_into_wall,22
person_burns_hand,23
person_buttons_shirt,24
person_carries_bicycle,25
person_carries_furniture,26
person_carries_groceries,27
person_carries_heavy_object,28
person_carries_laundry_basket,29
person_carries_person_on_back,30
person_carries_person_on_shoulders,31
person_carries_person_over_shoulder,32
person_catches_dropped_object,33
person_catches_object_from_person,34
person_claps_hands,35
person_cleans_dryer_lint_trap,36
person_cleans_eyeglasses,37
person_cleans_table_with_rag,38
person_climbs_down_ladder,39
person_climbs_down_stairs,40
person_climbs_off_chair,41
person_climbs_off_couch,42
person_climbs_off_table,43
person_climbs_on_chair,44
person_climbs_on_couch,45
person_climbs_on_table,46
person_climbs_up_ladder,47
person_climbs_up_stairs,48
person_clips_fingernails,49
person_closes_box,50
person_closes_cabinet,51
person_closes_car_door,52
person_closes_car_hood,53
person_closes_car_trunk,54
person_closes_closet_door,55
person_closes_clothes_washer,56
person_closes_curtains,57
person_closes_dishwasher,58
person_closes_door_with_foot,59
person_closes_door_with_hip,60
person_closes_dresser_drawer,61
person_closes_facility_door,62
person_closes_gate,63
person_closes_home_window,64
person_closes_jar,65
person_closes_jewelry_box,66
person_closes_kitchen_drawer,67
person_closes_laptop,68
person_closes_mailbox,69
person_closes_microwave,70
person_closes_oven_door,71
person_closes_refrigerator,72
person_closes_sliding_door,73
person_closes_suitcase,74
person_covers_face_with_hands,75
person_covers_friend_with_blanket,76
person_covers_with_bedsheets,77
person_covers_with_blanket,78
person_cracks_knuckles,79
person_crates_dog,80
person_crawls,81
person_crawls_out_from_under_vehicle,82
person_crosses_arms,83
person_crosses_legs,84
person_crumples_paper,85
person_dances_in_place,86
person_discards_trash,87
person_dries_dish,88
person_dries_face_with_towel,89
person_dries_hair_with_hairdryer,90
person_dries_hair_with_towel,91
person_dries_hands_with_towel,92
person_drinks_from_beverage_can,93
person_drinks_from_bottle,94
person_drinks_from_cup,95
person_drinks_from_mug,96
person_drinks_from_shotglass,97
person_drinks_from_straw,98
person_drops_object,99
person_drums_on_chest,100
person_dusts_furniture,101
person_eats_apple,102
person_eats_banana,103
person_eats_snack_from_bag,104
person_eats_with_hands,105
person_eats_with_utensil,106
person_embraces_person,107
person_enters_car,108
person_enters_scene_through_structure,109
person_exercises_with_jumping_jacks,110
person_exercises_with_lunges,111
person_exercises_with_plank,112
person_exercises_with_pushup,113
person_exercises_with_situp,114
person_exits_car,115
person_exits_pool,116
person_exits_scene_through_structure,117
person_extinguishes_candle,118
person_falls_from_bed,119
person_falls_from_chair,120
person_falls_into_pool,121
person_falls_while_standing,122
person_feeds_cat,123
person_feeds_dog,124
person_files_fingernails,125
person_flips_down_car_wipers,126
person_flips_up_car_wipers,127
person_flosses,128
person_folds_blanket,129
person_folds_pants,130
person_folds_shirt,131
person_folds_socks,132
person_folds_tablecloth,133
person_folds_towel,134
person_gestures_arms_x,135
person_gestures_be_quiet,136
person_gestures_behind_me,137
person_gestures_blow_kiss,138
person_gestures_call_me,139
person_gestures_come_here,140
person_gestures_cut,141
person_gestures_hang_loose,142
person_gestures_heart,143
person_gestures_listen_closely,144
person_gestures_lower_hand,145
person_gestures_number_five,146
person_gestures_number_four,147
person_gestures_number_one,148
person_gestures_number_three,149
person_gestures_peace,150
person_gestures_raise_hand,151
person_gestures_stop,152
person_gestures_swipe_down,153
person_gestures_swipe_left,154
person_gestures_swipe_right,155
person_gestures_swipe_up,156
person_gestures_thumbs_down,157
person_gestures_thumbs_up,158
person_gestures_watch_closely,159
person_gestures_zoom_in,160
person_gestures_zoom_out,161
person_grabs_person_by_bicep,162
person_grabs_person_by_forearm,163
person_grabs_person_by_hair,164
person_grabs_person_by_shoulder,165
person_handstand,166
person_highfives_hand,167
person_hikes_up_pants,168
person_hits_person_with_pillow,169
person_holds_hand,170
person_holds_object_above_head,171
person_hugs_cat,172
person_hugs_dog,173
person_hugs_person_from_behind,174
person_hugs_person_from_side,175
person_hugs_stuffed_animal,176
person_inserts_trashbag_into_trashcan,177
person_interacts_with_handheld_game,178
person_interacts_with_laptop,179
person_interacts_with_tablet,180
person_irons_clothes,181
person_jumps,182
person_jumps_into_pool,183
person_jumps_on_bed,184
person_jumps_on_couch,185
person_karate_chop,186
person_karate_kicks,187
person_kicks_car_tires,188
person_kicks_object_to_person,189
person_kisses_cheek_of_person,190
person_kneels,191
person_knocks_over_furniture,192
person_knocks_over_glass,193
person_laughs_with_person,194
person_leans_agains_car,195
person_licks_fingers,196
person_lies_down_on_bed,197
person_lies_down_on_couch,198
person_lies_down_on_floor,199
person_lifts_dummbells,200
person_lights_candle,201
person_loads_car,202
person_loads_clothes_into_suitcase,203
person_loads_clotheswasher,204
person_loads_dishwasher,205
person_loads_dryer,206
person_loads_groceries_into_cabinet,207
person_loads_groceries_into_refrigerator,208
person_locks_door_with_keys,209
person_looks_at_hands_in_lap,210
person_looks_at_wristwatch,211
person_looks_over_shoulder,212
person_makes_bed,213
person_mops,214
person_nods_head,215
person_nudges_person_with_elbow,216
person_opens_beverage_can,217
person_opens_box,218
person_opens_cabinet,219
person_opens_can_with_can_opener,220
person_opens_car_door,221
person_opens_car_hood,222
person_opens_car_trunk,223
person_opens_closet_door,224
person_opens_clothes_washer,225
person_opens_curtains,226
person_opens_dishwasher,227
person_opens_dresser_drawer,228
person_opens_facility_door,229
person_opens_gate,230
person_opens_home_window,231
person_opens_jar,232
person_opens_jewelry_box,233
person_opens_kitchen_drawer,234
person_opens_laptop,235
person_opens_mailbox,236
person_opens_microwave,237
person_opens_oven_door,238
person_opens_refrigerator,239
person_opens_sliding_door,240
person_opens_suitcase,241
person_paints_fingernails,242
person_pats_head,243
person_pets_cat,244
person_pets_dog,245
person_picks_up_object_from_bed,246
person_picks_up_object_from_cabinet,247
person_picks_up_object_from_couch,248
person_picks_up_object_from_countertop,249
person_picks_up_object_from_floor,250
person_picks_up_object_from_shelf,251
person_picks_up_object_from_table,252
person_picks_up_person,253
person_plugs_into_electrical_socket,254
person_points_at_person,255
person_points_to_dog,256
person_polishes_car_with_rag,257
person_pounds_shoulders_of_person,258
person_pours_coffee_into_mug,259
person_pours_into_bowl,260
person_pours_liquid_into_cup,261
person_prays,262
person_pulls_out_chair,263
person_pulls_wheeled_cart,264
person_pulls_wheeled_trashcan,265
person_punches,266
person_purchases_from_machine,267
person_pushes_in_chair,268
person_pushes_wheeled_cart,269
person_pushes_wheeled_trashcan,270
person_puts_clothes_into_closet,271
person_puts_clothes_into_dresser,272
person_puts_down_object_into_cabinet,273
person_puts_down_object_on_bed,274
person_puts_down_object_on_couch,275
person_puts_down_object_on_countertop,276
person_puts_down_object_on_floor,277
person_puts_down_object_on_shelf,278
person_puts_down_object_on_table,279
person_puts_down_person,280
person_puts_feet_up,281
person_puts_fingers_in_ear,282
person_puts_hair_in_ponytail,283
person_puts_hands_in_back_pockets,284
person_puts_letters_in_mailbox,285
person_puts_object_in_cabinet,286
person_puts_object_into_backpack,287
person_puts_object_into_bag,288
person_puts_object_into_basket,289
person_puts_object_into_box,290
person_puts_object_into_kitchen_drawer,291
person_puts_object_into_microwave,292
person_puts_object_into_oven,293
person_puts_object_into_purse,294
person_puts_object_into_refrigerator,295
person_puts_object_into_toaster,296
person_puts_on_apron,297
person_puts_on_backpack,298
person_puts_on_belt,299
person_puts_on_boots,300
person_puts_on_earrings,301
person_puts_on_facemask,302
person_puts_on_glasses,303
person_puts_on_gloves,304
person_puts_on_hat,305
person_puts_on_headphones,306
person_puts_on_hoodie,307
