19,0.7578260017415527
32,0.2951883618815694
34,0.43013409239294337
35,0.4153002141966039
17,0.6072019153572331
12,0.8382162349446737
26,0.24077315781913114
16,1.1856685625978978
24,0.46532602810344065
31,0.5561689275112904
25,1.180201674560286
18,1.1612158506151007
36,0.6971811233498392
13,0.5715517498653946
23,0.7168602342881815
28,0.26765750758836193
9,0.5958336252198441
14,1.183510160470928
27,4.706710476941068
11,0.5075915807138385
10,1.8891541117896986
29,0.5430443343020381
30,2.8115675694561437
37,0.9458255853034188
15,1.0497980018820923
38,0.8829380288991626
21,1.1598993094158174
20,0.5833623331372779
8,1.1874328736099615
7,1.986069279700125
6,0.8752594407624047
4,1.2169884253284877
5,0.9390681986051961
0,1.3548324447977707
3,1.268717147611232
33,1.5905601356124976
22,0.013412665071642422
2,0.32195263455585155
1,0
